6.636056546377444576e-01 3.292355481543503487e-04 7.211082196849352699e-02 4.739587898582929386e-03 3.170334783312527258e-08 1.175494857329917099e-06 1.451986223917220479e-09
6.758926435558912926e-01 3.657473517330152519e-04 8.157705310632869244e-02 4.497974307915521275e-03 1.859429337480435498e-08 2.264619831698614068e-06 1.454721205028678775e-09
6.881795532020545947e-01 3.142726604551176139e-04 7.801188186339355624e-02 3.721773116529295596e-03 6.430038469493501621e-08 8.082936217852593425e-06 1.456974386528862186e-09
7.004663856918381670e-01 3.302956580636087400e-04 6.587882334562707165e-02 2.757278645724609793e-03 6.515722104480914143e-08 8.616333651373446852e-06 1.459132899183684198e-09
7.127531435803533544e-01 4.920337404392822718e-04 6.021093580220081287e-02 2.430936762091219418e-03 3.038392478626264610e-08 2.088876096780083596e-06 1.460784264748030105e-09
7.250398289649465644e-01 4.366524898336355057e-04 5.142034976979824312e-02 2.532165216283603724e-03 1.721634951448548499e-08 1.760516732376428478e-06 1.459643361403598127e-09
7.373264440833344757e-01 4.544765860278078139e-04 4.076325335458520077e-02 3.051721108120668095e-03 1.712739930059465187e-08 1.145848871690481182e-06 1.457801252479348420e-09
7.496129908883738535e-01 5.035525828850675708e-04 3.116430470068479175e-02 3.797119865429671778e-03 5.673505131256358934e-09 3.653258991402063489e-07 1.454161566746934641e-09
7.618994709954257649e-01 5.464968917103504636e-04 2.680755275420745182e-02 4.509202470827657593e-03 7.026264221697218976e-09 6.753166200697781070e-07 1.449099946701843826e-09
7.741858855900307645e-01 6.019661638625413771e-04 3.178476116849442146e-02 5.255950175316713088e-03 5.525294265618194184e-09 7.613182404063832325e-07 1.442838579187751068e-09
7.864722353582527248e-01 6.679962119029140720e-04 4.056146740457708399e-02 5.452783320995222699e-03 3.319798113250571932e-08 3.473208932853475745e-06 1.436269072983925472e-09
7.987585204442181341e-01 7.245144439097344876e-04 4.914898816882730392e-02 5.301705243295136948e-03 3.802940043041870462e-08 3.411596714383910293e-06 1.429617467017168484e-09
8.110447383509318264e-01 7.669309578435109728e-04 5.975315785243636574e-02 5.407882008958131252e-03 5.085097090805167072e-09 1.381874078202996152e-06 1.423407729130100440e-09
8.233308896890644268e-01 8.384366261170042925e-04 6.850652704634289936e-02 5.311691803463314439e-03 2.627522394398588719e-08 9.861221642238440273e-07 1.418798248230952005e-09
8.356169729161184723e-01 8.965238179327620835e-04 7.429247672621333565e-02 5.036165096624608921e-03 3.077221528142292304e-08 1.338090064340528480e-07 1.415090166231878036e-09
8.479029866469568466e-01 9.303557275998979807e-04 7.703802625522923608e-02 4.604064432095036560e-03 2.912228375592553936e-08 3.723189517159288646e-07 1.412890775426234080e-09
8.601889293114256541e-01 9.493390437950881061e-04 7.576062214408728346e-02 4.027146024132649549e-03 3.226351608755169595e-08 4.020344795759868535e-07 1.411873558412978042e-09
8.724747992278878428e-01 9.428764856928272551e-04 7.195078555004556786e-02 3.320577395906291161e-03 2.913701085050519470e-08 6.663560913887535539e-07 1.411647817315527999e-09
8.847605946724191872e-01 9.138274238691052650e-04 6.191277970358865373e-02 2.552741335916325436e-03 3.280301881765876291e-08 2.345149388309221457e-06 1.411835831723132185e-09
8.970463139387453433e-01 8.349168864282315982e-04 4.761799369101645668e-02 1.689747723604464015e-03 3.374721128694953894e-08 2.195047879916515788e-06 1.411399071229726713e-09
9.093319572052682709e-01 7.063339621732806807e-04 3.708316586317170205e-02 1.412727734842062323e-03 1.890821827140360000e-08 1.931571506787976475e-07 1.410107327108244718e-09
9.216175215667874454e-01 6.288388762748634876e-04 3.203111204163163611e-02 2.196473432324637029e-03 1.651658865676201986e-08 8.311674728199090850e-07 1.408113518134212833e-09
9.339030056785082579e-01 5.254219881256048681e-04 3.843568257945728650e-02 3.442952053123937966e-03 1.508187871980520033e-08 5.730844075159028261e-07 1.405151595322048114e-09
9.461884078016461475e-01 4.029917080260645400e-04 5.374926504243887626e-02 4.866652959745297082e-03 8.221037745203908459e-09 1.700767618519522778e-07 1.402172582874928096e-09
9.584737261657705343e-01 2.874848388740969913e-04 7.259241283199743822e-02 6.346525195286934623e-03 1.994923580676245584e-09 5.521145071932474726e-07 1.400287315567419082e-09
9.707589589688288001e-01 1.796569982724585007e-04 9.313914000125468606e-02 7.843832908697181971e-03 2.153042167290084545e-09 9.129981418457230266e-07 1.401348891404248012e-09
9.830441043784874378e-01 7.708157518911778713e-05 1.118049700272019664e-01 9.276628296883322050e-03 1.570768241296442038e-08 3.042462045100496172e-06 1.407212933102094560e-09
9.953291605367681205e-01 4.655267942450678548e-05 1.275140731176563624e-01 1.063100550268244321e-02 2.568639358873107921e-08 2.470485472283932777e-06 1.420645065598841219e-09
1.007614124843949410e+00 9.672575505314372636e-05 1.441631000047556566e-01 1.194099924442776003e-02 9.108813654451717340e-09 4.051339232126934855e-07 1.443839064117327688e-09
1.019898995967718047e+00 1.838177633194047192e-04 1.596784987734637118e-01 1.314749953630427702e-02 1.504133822707433027e-08 1.561000131027049905e-06 1.478092990791081926e-09
1.032183772020319967e+00 2.701564972835903029e-04 1.729320742758717055e-01 1.423345491271550689e-02 2.350049898034814633e-08 6.576202368646704935e-07 1.525504530228229545e-09
1.044468451366993067e+00 3.347806392973508055e-04 1.843087767991861692e-01 1.518332568181358574e-02 2.244845181001954479e-08 4.477746424411026737e-07 1.586372403707678807e-09
1.056753032511811519e+00 4.041112710504986359e-04 1.936347473457916690e-01 1.599394667178536192e-02 2.528026085695434232e-08 2.537943854488516754e-07 1.660287137221459729e-09
1.069037514129118627e+00 4.608838919838684255e-04 2.003653824412061635e-01 1.662208846284276079e-02 2.771977717330618136e-08 5.995313330512147756e-07 1.746034892749806938e-09
1.081321895095750163e+00 5.203827806514304405e-04 2.057055550915697917e-01 1.714552808640559811e-02 2.601050901899075605e-08 1.234377384261379021e-06 1.841793327706950344e-09
1.093606174523184871e+00 5.855517017015716497e-04 2.098777660219084684e-01 1.752863807133211299e-02 2.434858055636510153e-08 1.132643490997230699e-06 1.945271118664236352e-09
1.105890351617839995e+00 6.522113664688042843e-04 2.105259506054051044e-01 1.764640702256279822e-02 3.256600245885125627e-08 5.190658724065605776e-07 2.053717084497155208e-09
1.118174426178181857e+00 6.775065607429003834e-04 2.086246148816741086e-01 1.756830645023867155e-02 2.993792860011908113e-08 7.131819921845356673e-07 2.164513816814858811e-09
1.130458398185241853e+00 6.985710542552959383e-04 2.048292177048623708e-01 1.729669866998820998e-02 2.546312123824295857e-08 4.645220333180176161e-07 2.274877814044244287e-09
1.142742268004547812e+00 7.192782305668719714e-04 1.989151197960768447e-01 1.682799810759396178e-02 2.551707076446524289e-08 9.099392808377319062e-08 2.382227734755766130e-09
1.155026036362583275e+00 7.276084168852236383e-04 1.912226917750378119e-01 1.616039807606501830e-02 2.265143635681951331e-08 1.075489938771489193e-07 2.484336003108453433e-09
1.167309704347595067e+00 7.302443408602037880e-04 1.818927381755504336e-01 1.533508976572896948e-02 2.007359500238653342e-08 6.063964194222208676e-08 2.579127489357864397e-09
1.179593273399828002e+00 7.244532617383950745e-04 1.711996853610021907e-01 1.428147853623571231e-02 1.747072843853155609e-08 5.833229327981495838e-08 2.664910831446492628e-09
1.191876745290430861e+00 7.138625300349360839e-04 1.593958000578868661e-01 1.304142263103472317e-02 1.428667117003907507e-08 1.559464095339729981e-07 2.740203225709560392e-09
1.204160122651603659e+00 6.994408433545626835e-04 1.466684440763592334e-01 1.176083858739552720e-02 9.809963039321778695e-09 8.054708201802416584e-08 2.804014937049498248e-09
1.216443407387554521e+00 6.753260737358943080e-04 1.333127708459967697e-01 1.039786809738449565e-02 6.738086626051035955e-09 6.906475197631260822e-08 2.855647367362928176e-09
1.228726602052255812e+00 6.465225145990274131e-04 1.195983712924194586e-01 8.975416727186529692e-03 3.956451957324144302e-09 1.422911452676512245e-07 2.894751861898455369e-09
1.241009709184296428e+00 6.148319461109320394e-04 1.058491988428601899e-01 7.537429852198187889e-03 3.587384747807797604e-09 1.312217896279068052e-07 2.921292079174466006e-09
1.253292731356391965e+00 5.794824699414157301e-04 9.220898559619387924e-02 6.122761547828515193e-03 6.411446142752420733e-09 1.919072839387075018e-07 2.935568599348812398e-09
1.265575671113103873e+00 5.494937137311993241e-04 7.950855879823234829e-02 4.768129704260268449e-03 8.952483205558992727e-09 2.605271389836244862e-07 2.938159473804216905e-09
1.277858530910820578e+00 5.170662919361268019e-04 6.693432715471696326e-02 3.560721590809830944e-03 1.383008298098018495e-08 6.887633666128782749e-07 2.929917806597492345e-09
1.290141313062215689e+00 4.935359183313518501e-04 5.520294951563884528e-02 2.596649149536443477e-03 1.566194106041486909e-08 4.864800753547664687e-07 2.912023139296832754e-09
1.302424019274454947e+00 5.051077383986355036e-04 4.705808431258823310e-02 2.046939599386534987e-03 1.617929873065075383e-08 5.288024300884740181e-07 2.885647953250685003e-09
1.314706651741541998e+00 5.322940116932662518e-04 4.198296461543354202e-02 2.089488452448792864e-03 2.069067827181490074e-08 3.970700465627965921e-07 2.852224728668614421e-09
1.326989212062618995e+00 5.691280653862672723e-04 4.001948664780669712e-02 2.533128823722827303e-03 2.075117037505112733e-08 3.427869009503304602e-07 2.813231259807865426e-09
1.339271701662666514e+00 6.224718150780410688e-04 4.054896469116145430e-02 3.081538368688484242e-03 2.225579611784554864e-08 1.381336957777463570e-07 2.770229724582349656e-09
1.351554121694654498e+00 6.757323170210588871e-04 4.237240850284037380e-02 3.577072822335311108e-03 2.288399154609525232e-08 2.331502864269029627e-07 2.724810115835013618e-09
1.363836473031338814e+00 7.280043552595125405e-04 4.442728910325421249e-02 3.966894248842970858e-03 2.208266545928946990e-08 1.411047008174587280e-07 2.678478784242865356e-09
1.376118756264504084e+00 7.730120928455699956e-04 4.579051083514203840e-02 4.204454520711944747e-03 2.287724181454839434e-08 6.189641583233210790e-07 2.632741560679450364e-09
1.388400971711370779e+00 8.033923235174591278e-04 4.541724661671502766e-02 4.285383208762946414e-03 2.413077150502862064e-08 1.867133758931132034e-07 2.589050086510967537e-09
1.400683119438131508e+00 8.119992345142312655e-04 4.426490985330177458e-02 4.252693828261649468e-03 1.682444372395865096e-08 4.435435781402638077e-07 2.548481833000824275e-09
1.412965199250115322e+00 8.281812659048589948e-04 4.227747949365338875e-02 4.097134957880240076e-03 1.466172329471109849e-08 6.148417769625514616e-07 2.512046551992410877e-09
1.425247210742604409e+00 8.359033979287885897e-04 3.913918527859588936e-02 3.832958189781549441e-03 1.512463839735408280e-08 2.311645036764214429e-07 2.480525745455163869e-09
1.437529153317749442e+00 8.250909838387630651e-04 3.534580520908684603e-02 3.483186762632148933e-03 1.092036116250041760e-08 1.129793478647251860e-07 2.454451118780274172e-09
1.449811026218065901e+00 8.085337628789193839e-04 3.122623487750237140e-02 3.078937856299610119e-03 8.267198627755336682e-09 9.945253712023864153e-08 2.434289338170603049e-09
1.462092828559833801e+00 7.808033508125356492e-04 2.715833736850899877e-02 2.639170968921299241e-03 6.056643899316842168e-09 7.494337524623173188e-08 2.420243856540280836e-09
1.474374559367394255e+00 7.484954526076821905e-04 2.419803189513563754e-02 2.246203706423425400e-03 2.126566012254010341e-09 3.765006575795719353e-07 2.412303785201146585e-09
1.486656217607212005e+00 7.100353571319309356e-04 2.301970331262080324e-02 1.942635098379548930e-03 3.529681053736137922e-09 1.546528722771487708e-07 2.410163285428032809e-09
1.498937802374101347e+00 6.679109247004267648e-04 2.339938056137213715e-02 1.751039238261820671e-03 2.330443163055610232e-09 2.533986091372408996e-07 2.413659953037976001e-09
1.511219312500624801e+00 6.193022533459179892e-04 2.547250894526374709e-02 1.753973285227346766e-03 5.446626587303919924e-09 3.474387992305330172e-07 2.422367664867505126e-09
1.523500746975265940e+00 5.663063117904132936e-04 2.863499418535169622e-02 1.932481700748058320e-03 8.604174308907287425e-09 9.502843119261845276e-08 2.435741193324464353e-09
1.535782104802429382e+00 5.151770714302431400e-04 3.218804256140286868e-02 2.215990997756349477e-03 9.627004969475639829e-09 1.438866223869730389e-07 2.453218151050036059e-09
1.548063385055334473e+00 4.642060810726468534e-04 3.559832083594294955e-02 2.534220366026489289e-03 1.158368329495199101e-08 1.204444864188597569e-07 2.473943977471836802e-09
1.560344586895418884e+00 4.146738981770186597e-04 3.855264542341105966e-02 2.843573385509451899e-03 1.217420199658967849e-08 6.187193504689444607e-08 2.497132133766522475e-09
1.572625709588588050e+00 3.707747740486270994e-04 4.076391427327601125e-02 3.112244823834522424e-03 1.368800596334178068e-08 2.232525766634637200e-07 2.521864510077481435e-09
1.584906752518175255e+00 3.326370785456460549e-04 4.197147943853219570e-02 3.324768976367763629e-03 1.491123853151036207e-08 4.891166429129201694e-08 2.547173696939784883e-09
1.597187715134391839e+00 2.995424632915958145e-04 4.239554305713254950e-02 3.477182403056999337e-03 1.212014515537415053e-08 1.496396362834165475e-07 2.572199329341208941e-09
1.609468597125816913e+00 2.704080033496088155e-04 4.202881069078557436e-02 3.562550229195972362e-03 1.182018032424501666e-08 2.348188913093580398e-07 2.596061491237422127e-09
1.621749398269308973e+00 2.473926290497723197e-04 4.078712799462412553e-02 3.579191549042431975e-03 1.217638694904022836e-08 4.587741928597473990e-08 2.617953764564631850e-09
1.634030118494237183e+00 2.348305450216725955e-04 3.881561205100481082e-02 3.529352043498852447e-03 1.045547564184068074e-08 5.980883981364854790e-08 2.637194970563485030e-09
1.646310757866536134e+00 2.305367525208245878e-04 3.624639573884119031e-02 3.418765851261626552e-03 9.076103317084766562e-09 2.174847305959337274e-08 2.653122987269907260e-09
1.658591316581414565e+00 2.366027329068725162e-04 3.313027307894500506e-02 3.251093167550271005e-03 7.993489080681447836e-09 7.350494646169049965e-08 2.665237030524992091e-09
1.670871794953028733e+00 2.502986056835398163e-04 2.986991871985048008e-02 3.042553754427694285e-03 5.106951595648770370e-09 1.957341205913618849e-07 2.673173649940777703e-09
1.683152193401461272e+00 2.715496612693399023e-04 2.684268020431074264e-02 2.798681285791164517e-03 2.305161316956381508e-09 9.762022375804995065e-08 2.676806218202208653e-09
1.695432512456473972e+00 2.930450964045470757e-04 2.367868994358449455e-02 2.523445858245303413e-03 4.237747736608603779e-09 2.652819126046588678e-07 2.675928254994795859e-09
1.707712752687978508e+00 3.234236962998845413e-04 2.076401327956624993e-02 2.238622434677946423e-03 2.510606906480742264e-09 2.620956653510683119e-07 2.670545174971271768e-09
1.719992914735970047e+00 3.594387679165736015e-04 1.860918872163177043e-02 1.960030549088760329e-03 1.705982677939517168e-09 9.712911265270780494e-08 2.660795647775836250e-09
1.732272999270775271e+00 3.930254858163304953e-04 1.736165688761037024e-02 1.709056889017093912e-03 2.709051430205528562e-09 8.712918235699450022e-08 2.646843642256675285e-09
1.744553006977363596e+00 4.292913528405178101e-04 1.712192603540863695e-02 1.509773444466198499e-03 4.352735262763138917e-09 7.882868343811802348e-08 2.629108238769599703e-09
1.756832938536289079e+00 4.653136613125215845e-04 1.780597487290479231e-02 1.387428832994708813e-03 5.221477837528365656e-09 5.021426145680173443e-08 2.607992089250992723e-09
1.769112794605517847e+00 5.013000185247518158e-04 1.889486398143330748e-02 1.348055833957517323e-03 7.027073148949415258e-09 1.790737449670076770e-07 2.584023323098158910e-09
1.781392575803639522e+00 5.371178881937024386e-04 2.019499545878142982e-02 1.387908373978003710e-03 8.053228507219522631e-09 5.169753881665545633e-08 2.557804532920589159e-09
1.793672282659984463e+00 5.739394277923727961e-04 2.166789714435970321e-02 1.487203331161155448e-03 7.028648355938313087e-09 1.083068282170697717e-07 2.529900045950039903e-09
1.805951915697659116e+00 6.074903383260948139e-04 2.295166245949620612e-02 1.610248329844778765e-03 8.152833172329724952e-09 1.107072469507218029e-07 2.500909724877096384e-09
1.818231475334370684e+00 6.386090830298787055e-04 2.396676363090294651e-02 1.733880718735339183e-03 8.526021637104312980e-09 5.937967905581761826e-08 2.471435649320556075e-09
1.830510961912130030e+00 6.687797745413746019e-04 2.464909004816239618e-02 1.841520986361124424e-03 8.304774269229221785e-09 5.173704529961618641e-08 2.442016403301795950e-09
1.842790375684961512e+00 6.956867808877865555e-04 2.498577922353371200e-02 1.922254016486389921e-03 8.032906205703102357e-09 3.578648789002767132e-08 2.413217312184460207e-09
1.855069716816121206e+00 7.198198740331488224e-04 2.496916183161689007e-02 1.970180570020969857e-03 7.773134007058657302e-09 5.182680724386208864e-08 2.385517497862851376e-09
1.867348985377845327e+00 7.402188049865886244e-04 2.466306576667393058e-02 1.981718237657425791e-03 6.623545477760568624e-09 7.530734992719132394e-08 2.359351127154954876e-09
1.879628181353546035e+00 7.560224065875888666e-04 2.405353705314540111e-02 1.953578558961698193e-03 5.862668350447429720e-09 9.320671199877501460e-08 2.335037896019402151e-09
1.891907304627692188e+00 7.671760035730355864e-04 2.321283058473546518e-02 1.892086307804944365e-03 6.098815861849345481e-09 2.179114965095048870e-08 2.312913219314844542e-09
1.904186355032445377e+00 7.755833816881505319e-04 2.224653258699465369e-02 1.800297660739811787e-03 4.520217014609417277e-09 4.938285183410849010e-08 2.293196869447561034e-09
1.916465332318893822e+00 7.793187270755771350e-04 2.120981959274221770e-02 1.681885037082277287e-03 3.501907471955000078e-09 8.042380071160692593e-09 2.276045448742828582e-09
1.928744236182458716e+00 7.780141780384023211e-04 2.019861308239054645e-02 1.544260520547083727e-03 2.606734518582975945e-09 2.991240351948382046e-08 2.261566811421849993e-09
1.941023066270754827e+00 7.722401532885847259e-04 1.928519255919739980e-02 1.396733974956432256e-03 1.617183977517145571e-09 3.810324779917728951e-08 2.249755029290186682e-09
1.953301822194940529e+00 7.616786394992251753e-04 1.855456886560122656e-02 1.248397090665181140e-03 1.107063220586950998e-09 6.729739027980828537e-09 2.240574665399762996e-09
1.965580503541309199e+00 7.466935388995738247e-04 1.800003116360032740e-02 1.116770839579849656e-03 1.572347586132637267e-09 1.156722806538133781e-07 2.233905287852931228e-09
1.977859109882741606e+00 7.267571649043539197e-04 1.764796470096044109e-02 1.018213730241510941e-03 2.509962680697812286e-09 3.877656503001111257e-08 2.229546958855955572e-09
1.990137640835613508e+00 7.019824253718547936e-04 1.758693268917615321e-02 9.643393937232761339e-04 1.817019236219049571e-09 2.635164730017539047e-08 2.227320884194865643e-09
2.002416095943859276e+00 6.753583000264150966e-04 1.772991465784745646e-02 9.684166112924573466e-04 2.868134106038952173e-09 7.721722711986283703e-08 2.227016073947684418e-09
2.014694474805038382e+00 6.453632572799975799e-04 1.802566396534534959e-02 1.029629782589461555e-03 3.737896066810496356e-09 1.897001170595494194e-08 2.228363366053781720e-09
2.026972777029098616e+00 6.123544381818223819e-04 1.842019170742708808e-02 1.134121505655936481e-03 3.917560306467963806e-09 4.235637303276197909e-08 2.231133765698523472e-09
2.039251002254713452e+00 5.777484230877587279e-04 1.886530822260423790e-02 1.264651432115469374e-03 4.260237493285898417e-09 2.955284648550280847e-08 2.235013101901590491e-09
2.051529150155407155e+00 5.410692191150914473e-04 1.929302069875988082e-02 1.406474596658782716e-03 4.426457946098555288e-09 3.600342153597588003e-08 2.239734948681108908e-09
2.063807220444554780e+00 5.044667334637213630e-04 1.973903380448677539e-02 1.549693919254954482e-03 4.268700942577440198e-09 2.159762530406767446e-08 2.245017077748740269e-09
2.076085212879238195e+00 4.685427150481799694e-04 2.009585973339170911e-02 1.683887620134463109e-03 4.483348206785928022e-09 7.929214958183306328e-08 2.250605701313290899e-09
2.088363127256685825e+00 4.329982725835939111e-04 2.036010689733488629e-02 1.806483831881114995e-03 4.309001867509490868e-09 1.000248792402085070e-07 2.256245532427965020e-09
2.100640963433144659e+00 3.961633453779566435e-04 2.063517322337108523e-02 1.915123159942076639e-03 3.445599717164497410e-09 8.830164252590409960e-08 2.261731062275290527e-09
2.112918721308467696e+00 3.602450173320369872e-04 2.088612444966166798e-02 2.005831424197729914e-03 3.595854411404797262e-09 2.477249068143286011e-08 2.266863617871025869e-09
2.125196400832496391e+00 3.270960287207931865e-04 2.117468112051084858e-02 2.078268309957808421e-03 2.592135929780481124e-09 3.185707875363940257e-08 2.271508172819584976e-09
2.137474002002499152e+00 2.971741424847106463e-04 2.150036273490371283e-02 2.129983218314415814e-03 3.385683059497961980e-09 9.690793319349639682e-08 2.275506686286647339e-09
2.162028969408924972e+00 2.490183625610333266e-04 2.246038563331322763e-02 2.177690337943964834e-03 5.743517153096111344e-09 4.757631602772404693e-08 2.281444544588007614e-09
2.186583624365415979e+00 2.232660621777092297e-04 2.380835769793029216e-02 2.147665915983330408e-03 5.857500000440795126e-09 6.038549841024582415e-08 2.284490302917312092e-09
2.211137968268849008e+00 2.260881132732959293e-04 2.520693304411150346e-02 2.034451373128992168e-03 4.452454773771309782e-09 1.324741412198539205e-07 2.284784498258710189e-09
2.235692003086743540e+00 2.510009269252082764e-04 2.639734086445332320e-02 1.851852499764372649e-03 5.564791242045518718e-09 1.085139474570547509e-07 2.282637828883831784e-09
2.260245730987920698e+00 2.775338206083446230e-04 2.714859608948625228e-02 1.618034140600919761e-03 8.970002586809152029e-09 8.821941133814006500e-08 2.278606501883828545e-09
2.284799154317127989e+00 2.923885247159397315e-04 2.714243267707094898e-02 1.359344106194945376e-03 1.043935627420918460e-08 6.672300973065330785e-08 2.273156659855736027e-09
2.309352275447443592e+00 2.918882504191563530e-04 2.607880885068202328e-02 1.114519730953213552e-03 9.722928659169887729e-09 8.293975989163076666e-08 2.266700042612478544e-09
